ID_FAZENDA,SATELITE,TIPO_CULTURA,AREA_FAZENDA_ACRES,TIPO_IRRIGACAO,TIPO_SOLO,ESTACAO,FERTILIZANTE_UTILIZADO_TON,PESTICIDA_UTILIZADO_KG,PRODUTIVIDADE_TON,CONSUMO_AGUA_M3,TEMPERATURA_MEDIA_C,UMIDADE_SOLO_PCT,INDICE_NDVI,RISCO_AMBIENTAL
FAZ_03210,Sentinel_Agro,Algodao,545.95,Aspersao,Argiloso,Outono,14.17,175.04,66.71,3284.64,24.55,65.06,0.649,0
FAZ_03211,AgroSat_BR,Trigo,866.73,Aspersao,Franco,Inverno,32.35,208.66,95.0,8735.87,21.12,70.71,0.687,1
FAZ_03212,Sentinel_Agro,Batata,291.91,Sequeiro,Siltoso,Primavera,8.05,79.85,51.28,1239.92,19.44,71.1,0.842,0
FAZ_03213,AgroSat_BR,Arroz,408.6,Sequeiro,Franco,Outono,4.46,90.65,60.46,5824.32,20.79,66.68,0.765,0
FAZ_03214,AgroSat_BR,Trigo,372.76,Inundacao,Organico,Verao,11.66,118.27,55.58,6968.92,17.95,63.75,0.735,0
FAZ_03215,AgroSat_BR,Batata,352.06,Inundacao,Argiloso,Inverno,9.49,158.88,42.73,4822.88,18.69,78.96,0.751,0
FAZ_03216,TerraScan_X,Trigo,525.59,Manual,Organico,Outono,15.39,22.01,70.05,3513.81,39.83,57.09,0.704,0
FAZ_03217,Sentinel_Agro,Arroz,522.07,Manual,Siltoso,Verao,14.5,94.66,62.54,3563.33,17.04,62.57,0.712,0
FAZ_03218,Sentinel_Agro,Milho,410.59,Manual,Arenoso,Inverno,12.71,147.68,48.76,5228.91,23.03,52.69,0.535,1
FAZ_03219,TerraScan_X,Cana_de_Acucar,695.41,Gotejamento,Siltoso,Outono,31.02,163.36,81.38,6460.51,27.36,66.45,0.679,1
FAZ_03220,Gaia_Vision,Trigo,544.24,Aspersao,Organico,Inverno,13.03,46.97,68.79,4697.55,18.45,81.07,0.687,0
FAZ_03221,OrbSat_Field,Soja,614.2,Aspersao,Franco,Outono,18.39,157.66,70.01,8158.06,25.85,68.85,0.756,1
FAZ_03222,Sentinel_Agro,Soja,293.14,Aspersao,Calcario,Primavera,7.8,18.56,51.91,2995.69,20.57,94.42,0.95,0
FAZ_03223,OrbSat_Field,Trigo,417.46,Aspersao,Calcario,Inverno,6.49,56.09,67.18,4755.5,16.83,80.47,0.739,0
FAZ_03224,TerraScan_X,Arroz,604.14,Manual,Siltoso,Inverno,18.95,58.86,75.82,7562.52,24.57,64.05,0.778,1
FAZ_03225,Gaia_Vision,Cenoura,243.56,Manual,Arenoso,Outono,10.75,68.11,45.96,2852.49,10.26,83.04,0.836,0
FAZ_03226,Gaia_Vision,Arroz,531.18,Gotejamento,Organico,Primavera,15.74,155.65,64.9,5780.34,22.25,74.49,0.71,0
FAZ_03227,Gaia_Vision,Arroz,241.16,Aspersao,Siltoso,Inverno,2.78,71.35,39.85,3883.32,22.96,73.57,0.644,0
FAZ_03228,TerraScan_X,Cenoura,553.83,Inundacao,Organico,Primavera,16.86,155.64,62.14,10716.35,23.51,50.35,0.548,1
FAZ_03229,AgroSat_BR,Milho,323.52,Gotejamento,Organico,Primavera,10.93,78.98,41.48,2825.04,31.91,58.93,0.635,0
FAZ_03230,AgroSat_BR,Tomate,475.39,Gotejamento,Argiloso,Inverno,17.18,116.0,45.39,4056.61,21.63,71.29,0.804,0
FAZ_03231,OrbSat_Field,Soja,309.28,Manual,Calcario,Verao,8.19,65.03,42.01,2241.67,31.18,59.91,0.692,0
FAZ_03232,AgroSat_BR,Cana_de_Acucar,257.03,Aspersao,Calcario,Outono,13.09,78.8,54.96,2152.27,27.14,79.45,0.809,0
FAZ_03233,AgroSat_BR,Soja,669.15,Sequeiro,Franco,Inverno,17.26,61.56,70.96,8247.21,15.4,74.49,0.827,1
FAZ_03234,Gaia_Vision,Tomate,221.32,Manual,Argiloso,Primavera,8.15,133.07,43.12,3141.21,27.92,53.53,0.591,0
FAZ_03235,Gaia_Vision,Algodao,268.51,Sequeiro,Calcario,Outono,3.7,156.26,35.58,2885.52,35.35,37.21,0.451,1
FAZ_03236,OrbSat_Field,Milho,720.11,Gotejamento,Organico,Inverno,20.31,225.48,95.0,5581.1,9.51,98.0,0.822,0
FAZ_03237,Sentinel_Agro,Milho,307.02,Gotejamento,Arenoso,Outono,13.43,49.43,55.46,3361.79,19.16,72.69,0.744,0
FAZ_03238,OrbSat_Field,Algodao,224.72,Aspersao,Arenoso,Outono,4.7,117.72,40.21,1932.52,27.33,75.38,0.672,0
FAZ_03239,OrbSat_Field,Cana_de_Acucar,436.95,Gotejamento,Argiloso,Primavera,16.74,123.35,52.19,2643.07,23.4,74.61,0.694,0
FAZ_03240,TerraScan_X,Cenoura,348.06,Aspersao,Arenoso,Verao,9.3,14.66,48.09,4915.52,29.44,75.71,0.637,0
FAZ_03241,TerraScan_X,Batata,288.28,Manual,Organico,Verao,8.03,108.4,35.64,3010.88,31.24,40.23,,0
FAZ_03242,OrbSat_Field,Tomate,500.54,Sequeiro,Siltoso,Outono,20.96,78.17,74.02,4398.93,17.5,59.9,0.744,0
FAZ_03243,OrbSat_Field,Batata,178.5,Sequeiro,Organico,Primavera,3.02,119.91,38.42,3553.09,20.34,59.43,0.763,0
FAZ_03244,OrbSat_Field,Cana_de_Acucar,392.09,Aspersao,Calcario,Primavera,10.16,91.98,70.0,4066.89,26.67,87.46,0.905,0
FAZ_03245,AgroSat_BR,Cenoura,198.6,Inundacao,Siltoso,Inverno,5.25,76.89,47.58,6277.42,17.57,60.77,0.746,0
FAZ_03246,TerraScan_X,Milho,657.59,Gotejamento,,Outono,22.18,87.91,72.16,8890.08,16.5,74.48,0.728,0
FAZ_03247,OrbSat_Field,Cenoura,965.52,Aspersao,Franco,Inverno,23.95,123.16,77.22,9647.67,17.92,74.05,0.682,0
FAZ_03248,Gaia_Vision,Soja,268.85,Sequeiro,Franco,Primavera,3.6,50.18,45.84,2006.92,26.32,68.58,0.795,0
FAZ_03249,Gaia_Vision,Tomate,438.42,Gotejamento,Organico,Outono,18.77,137.3,67.99,4278.72,34.99,79.36,0.742,0
FAZ_03250,AgroSat_BR,Cenoura,166.54,Inundacao,Organico,Verao,4.3,52.69,46.92,6817.98,27.84,67.24,0.83,1
FAZ_03251,AgroSat_BR,Arroz,192.08,Sequeiro,Arenoso,Verao,6.59,32.6,34.96,2253.43,30.86,54.55,0.647,0
FAZ_03252,Sentinel_Agro,Arroz,307.47,Gotejamento,Franco,Inverno,4.39,60.02,44.75,1489.09,14.25,66.69,0.736,0
FAZ_03253,Sentinel_Agro,Cenoura,337.13,Sequeiro,Franco,Outono,9.8,59.57,49.07,4638.83,12.55,82.68,0.772,0
FAZ_03254,Sentinel_Agro,Milho,290.23,Gotejamento,Organico,Primavera,12.63,95.61,57.68,2057.9,18.25,80.33,0.859,0
FAZ_03255,AgroSat_BR,Cenoura,367.73,Sequeiro,Calcario,Inverno,2.89,111.04,43.7,2671.64,20.05,69.93,0.66,0
FAZ_03256,AgroSat_BR,Trigo,515.78,Aspersao,Franco,Verao,17.99,123.63,47.32,5650.66,33.93,62.19,0.696,0
FAZ_03257,AgroSat_BR,Cana_de_Acucar,395.17,Gotejamento,Organico,Primavera,16.81,84.07,60.3,4620.39,20.78,78.43,0.861,0
FAZ_03258,Gaia_Vision,Arroz,480.78,Gotejamento,Argiloso,Outono,9.56,141.07,64.86,5695.41,24.49,85.37,0.775,0
FAZ_03259,AgroSat_BR,Batata,220.11,Manual,Franco,Verao,3.23,70.71,38.68,2581.57,32.36,38.81,0.589,0
FAZ_03260,Gaia_Vision,Cenoura,368.34,Sequeiro,Siltoso,Primavera,,122.99,51.76,1845.26,11.55,82.54,0.686,0
FAZ_03261,Sentinel_Agro,Arroz,793.36,Inundacao,Arenoso,Verao,27.21,204.97,53.9,10040.71,34.76,54.57,0.417,1
FAZ_03262,Sentinel_Agro,Cana_de_Acucar,275.73,Sequeiro,Organico,Outono,9.98,48.3,39.66,3944.28,19.88,71.68,0.703,0
FAZ_03263,Sentinel_Agro,Cana_de_Acucar,430.14,Manual,Franco,Inverno,19.81,82.59,43.23,4334.17,24.8,51.76,0.685,0
FAZ_03264,OrbSat_Field,Batata,441.22,Gotejamento,Franco,Primavera,14.25,187.66,39.62,5465.83,28.57,55.8,0.51,1
FAZ_03265,OrbSat_Field,Trigo,256.61,Inundacao,Calcario,Primavera,6.44,59.47,41.79,5595.06,32.19,51.97,0.709,0
FAZ_03266,TerraScan_X,Cenoura,211.88,Aspersao,Organico,Outono,4.94,70.36,40.26,1343.3,26.57,72.16,0.682,0
FAZ_03267,TerraScan_X,Algodao,379.32,Aspersao,Siltoso,Verao,6.91,58.11,56.24,2902.0,32.46,67.7,0.736,0
FAZ_03268,TerraScan_X,Cenoura,378.0,Gotejamento,Franco,Verao,7.25,95.91,45.29,5054.1,37.57,61.09,0.638,0
FAZ_03269,OrbSat_Field,Tomate,332.08,Aspersao,Argiloso,Verao,12.2,131.41,45.04,3907.69,24.35,83.47,0.75,0
FAZ_03270,OrbSat_Field,Soja,1049.89,Inundacao,Arenoso,Primavera,27.78,94.88,95.0,12534.06,26.18,63.63,0.718,1
FAZ_03271,TerraScan_X,Milho,245.44,Gotejamento,Organico,Primavera,11.05,74.51,45.42,2439.85,24.95,,0.596,0
FAZ_03272,TerraScan_X,Cana_de_Acucar,361.25,Inundacao,Franco,Verao,13.1,59.57,52.08,8358.18,38.55,68.67,0.839,0
FAZ_03273,AgroSat_BR,Algodao,696.92,Sequeiro,Calcario,Primavera,17.37,267.0,48.71,4347.94,21.73,67.87,0.597,1
FAZ_03274,TerraScan_X,Milho,197.47,Gotejamento,Calcario,Inverno,8.37,16.85,48.24,1719.04,26.7,70.67,0.721,0
FAZ_03275,AgroSat_BR,Arroz,421.44,Manual,Arenoso,Outono,9.68,131.94,62.4,4043.55,25.05,57.29,0.62,0
FAZ_03276,Gaia_Vision,Cenoura,308.24,Inundacao,Organico,Outono,10.48,19.7,38.77,9800.36,21.07,65.04,,0
FAZ_03277,OrbSat_Field,Milho,385.73,Gotejamento,Organico,Primavera,15.11,50.24,52.28,3157.25,32.05,61.15,0.699,0
FAZ_03278,TerraScan_X,Arroz,505.91,Manual,Organico,Inverno,10.57,132.3,57.81,5191.48,19.13,77.76,0.822,0
FAZ_03279,OrbSat_Field,Soja,168.22,Gotejamento,Siltoso,Inverno,6.34,30.71,48.54,800.0,16.48,81.47,0.766,0
FAZ_03280,OrbSat_Field,Arroz,566.91,Aspersao,Argiloso,Verao,18.84,139.44,65.35,6195.71,24.84,74.99,0.71,1
FAZ_03281,OrbSat_Field,Algodao,440.3,Gotejamento,Calcario,Outono,10.62,156.24,57.57,3161.56,30.84,54.18,0.631,0
FAZ_03282,Gaia_Vision,Cana_de_Acucar,267.01,Inundacao,Organico,Outono,11.16,93.48,49.32,5588.96,26.94,57.77,0.613,0
FAZ_03283,Sentinel_Agro,Batata,289.0,Aspersao,Siltoso,Outono,7.88,89.06,61.41,2750.48,19.61,91.49,0.733,0
FAZ_03284,TerraScan_X,Arroz,178.49,Aspersao,Organico,Primavera,2.75,65.85,41.46,1873.17,26.04,72.93,0.709,0
FAZ_03285,Sentinel_Agro,Cenoura,388.8,Gotejamento,Organico,Inverno,14.52,41.43,69.82,5059.35,21.38,71.32,0.805,0
FAZ_03286,Sentinel_Agro,Milho,382.76,Manual,Siltoso,Verao,17.15,23.62,49.57,2862.54,34.61,49.78,0.539,1
FAZ_03287,Sentinel_Agro,Batata,329.13,Sequeiro,Argiloso,Primavera,8.1,108.31,44.03,2391.32,32.33,37.72,0.415,0
FAZ_03288,OrbSat_Field,Batata,299.92,Inundacao,Arenoso,Verao,7.65,199.27,50.79,8549.55,25.45,59.05,0.55,1
FAZ_03289,AgroSat_BR,Milho,792.81,Aspersao,,Primavera,26.06,123.92,83.31,6599.75,18.34,87.22,0.73,0
FAZ_03290,OrbSat_Field,Milho,501.58,Gotejamento,Franco,Outono,13.11,36.92,77.06,3756.62,31.58,51.34,0.729,0
FAZ_03291,OrbSat_Field,Cana_de_Acucar,277.46,Sequeiro,Organico,Verao,12.8,52.89,48.91,2772.63,30.46,63.39,0.754,0
FAZ_03292,Sentinel_Agro,Algodao,341.36,Gotejamento,Argiloso,Inverno,13.21,196.28,58.83,4091.6,23.96,78.97,0.667,0
FAZ_03293,OrbSat_Field,Soja,324.94,Gotejamento,Calcario,Inverno,6.89,105.69,61.38,3367.58,18.98,75.6,0.792,0
FAZ_03294,Sentinel_Agro,Algodao,285.3,Aspersao,Franco,Primavera,7.4,106.74,46.94,3584.5,23.03,73.94,0.743,0
FAZ_03295,AgroSat_BR,Milho,434.49,Manual,Organico,Outono,18.97,44.13,61.91,4510.87,18.17,81.78,0.829,0
FAZ_03296,TerraScan_X,Cenoura,474.7,Aspersao,Franco,Primavera,18.03,133.3,49.19,3686.94,30.99,50.46,0.601,1
FAZ_03297,Sentinel_Agro,Trigo,344.45,Gotejamento,Siltoso,Verao,5.23,34.13,50.56,3195.07,30.58,69.93,0.756,0
FAZ_03298,AgroSat_BR,Trigo,195.2,Inundacao,Calcario,Inverno,5.35,52.84,44.38,5963.94,25.62,51.18,0.675,1
FAZ_03299,TerraScan_X,Soja,565.45,Inundacao,Argiloso,Inverno,12.58,110.76,64.79,8328.03,24.22,70.57,0.635,0
FAZ_03300,Gaia_Vision,Milho,180.03,Inundacao,Argiloso,Inverno,9.71,51.35,40.21,5854.31,18.42,59.51,0.837,0
FAZ_03301,Sentinel_Agro,Trigo,328.97,Gotejamento,Calcario,Inverno,6.71,80.05,44.46,3170.12,25.73,80.4,0.86,0
FAZ_03302,Sentinel_Agro,Soja,377.55,Manual,Arenoso,Verao,4.28,35.39,46.33,2231.73,32.62,49.88,0.636,0
FAZ_03303,Gaia_Vision,Batata,245.77,Aspersao,Arenoso,Inverno,4.36,119.18,39.89,2515.66,24.24,55.97,0.645,0
FAZ_03304,Gaia_Vision,Soja,225.9,Inundacao,Franco,Primavera,7.57,13.22,41.15,6703.78,16.04,69.55,0.86,1
FAZ_03305,Sentinel_Agro,Batata,327.88,Inundacao,Siltoso,Inverno,4.56,112.29,55.29,6975.34,8.48,71.6,,0
FAZ_03306,Gaia_Vision,Cana_de_Acucar,590.64,Aspersao,Franco,Verao,22.7,49.28,84.03,7797.33,20.07,84.44,0.793,1
FAZ_03307,OrbSat_Field,Trigo,475.11,Aspersao,Organico,Outono,13.49,89.7,62.3,3642.22,36.38,70.37,0.656,0
FAZ_03308,TerraScan_X,Soja,747.02,Gotejamento,Argiloso,Outono,16.26,161.79,67.14,5409.42,21.93,67.59,0.704,0
FAZ_03309,TerraScan_X,Soja,427.0,Aspersao,Franco,Inverno,10.65,118.89,62.94,4010.34,14.65,84.93,0.875,0
FAZ_03310,TerraScan_X,Soja,812.74,Aspersao,Franco,Outono,20.9,247.88,68.6,7565.4,34.0,63.41,0.529,1
FAZ_03311,OrbSat_Field,Cenoura,676.42,Manual,Calcario,Verao,8.74,160.65,78.42,4683.53,32.86,48.46,0.571,1
FAZ_03312,Gaia_Vision,Soja,402.9,Gotejamento,Argiloso,Inverno,14.28,65.74,45.2,4021.82,15.78,79.13,,0
FAZ_03313,AgroSat_BR,Cenoura,602.26,Sequeiro,Argiloso,Verao,13.83,97.41,48.79,6832.26,19.42,,0.731,0
FAZ_03314,Gaia_Vision,Cana_de_Acucar,853.94,Aspersao,Arenoso,Outono,17.45,76.34,95.0,7361.55,25.54,64.56,0.695,0
FAZ_03315,Sentinel_Agro,Tomate,539.34,Aspersao,Arenoso,Outono,15.21,209.34,60.87,3418.55,21.51,81.26,0.782,0
FAZ_03316,TerraScan_X,Milho,259.29,Gotejamento,Argiloso,Inverno,10.36,7.34,55.72,3079.21,24.9,69.88,0.775,0
FAZ_03317,Gaia_Vision,Batata,296.4,Inundacao,Franco,Outono,8.88,147.4,42.72,7931.09,32.16,61.52,0.63,1
FAZ_03318,AgroSat_BR,Milho,610.03,Manual,Organico,Inverno,12.4,76.73,79.83,2716.78,26.17,74.34,0.713,0
FAZ_03319,Sentinel_Agro,Algodao,223.91,Sequeiro,Franco,Inverno,7.15,79.6,43.34,1167.86,18.2,,0.677,0
FAZ_03320,OrbSat_Field,Trigo,597.91,Aspersao,Organico,Primavera,14.01,27.98,88.81,4122.25,24.41,61.3,0.746,0
FAZ_03321,OrbSat_Field,Arroz,515.58,Aspersao,Argiloso,Primavera,18.16,112.93,56.84,6393.13,31.0,66.61,0.619,1
FAZ_03322,AgroSat_BR,Cana_de_Acucar,313.93,Manual,Calcario,Primavera,15.45,67.79,38.07,4100.15,21.5,68.32,0.603,0
FAZ_03323,Sentinel_Agro,Cenoura,702.61,Manual,Organico,Verao,20.62,88.63,52.2,5483.35,28.94,53.82,0.612,0
FAZ_03324,TerraScan_X,Algodao,154.42,Sequeiro,Arenoso,Outono,2.61,75.97,26.28,1140.62,37.3,54.85,0.591,0
FAZ_03325,Gaia_Vision,Soja,658.01,Gotejamento,Calcario,Outono,21.77,182.85,82.83,6730.33,19.35,72.48,0.735,1
FAZ_03326,Sentinel_Agro,Algodao,672.9,Manual,Argiloso,Primavera,17.06,116.34,75.96,5004.72,29.21,54.04,0.522,1
FAZ_03327,OrbSat_Field,Algodao,374.09,Gotejamento,Siltoso,Inverno,6.01,158.85,38.45,5255.27,21.29,68.45,,0
FAZ_03328,AgroSat_BR,Batata,283.87,Aspersao,Organico,Inverno,9.41,150.49,46.22,4868.52,20.2,76.77,0.677,0
FAZ_03329,AgroSat_BR,Arroz,187.18,Gotejamento,Organico,Inverno,2.79,42.55,47.37,998.12,20.79,76.55,0.78,0
FAZ_03330,Gaia_Vision,Algodao,257.28,Inundacao,Calcario,Inverno,3.34,88.53,50.44,7411.51,10.21,80.64,0.711,0
FAZ_03331,AgroSat_BR,Batata,225.77,Inundacao,Siltoso,Verao,6.37,102.26,38.46,3940.69,33.79,58.81,0.661,0
FAZ_03332,AgroSat_BR,Soja,432.74,Gotejamento,Siltoso,Outono,7.91,114.04,67.25,2113.46,20.09,77.32,0.768,0
FAZ_03333,Sentinel_Agro,Milho,568.11,Aspersao,Argiloso,Primavera,26.09,115.85,46.33,6652.37,25.41,63.4,0.582,1
FAZ_03334,TerraScan_X,Soja,238.66,Aspersao,Calcario,Verao,6.09,74.63,38.93,800.0,26.48,68.53,0.766,0
FAZ_03335,Gaia_Vision,Trigo,534.06,Aspersao,Franco,Outono,6.71,69.52,61.91,4724.1,23.01,62.03,0.741,0
FAZ_03336,Sentinel_Agro,Algodao,347.18,Gotejamento,Siltoso,Verao,10.51,117.13,50.05,4418.37,25.98,80.64,0.688,0
FAZ_03337,TerraScan_X,Algodao,322.92,Aspersao,Organico,Inverno,9.5,145.25,59.65,3797.7,19.27,61.49,,0
FAZ_03338,Sentinel_Agro,Milho,631.67,Manual,Siltoso,Verao,25.44,132.83,60.89,5479.86,21.99,65.54,0.724,1
FAZ_03339,Sentinel_Agro,Cana_de_Acucar,803.7,Aspersao,Argiloso,Verao,32.67,264.56,77.0,7421.54,42.72,,0.447,1
FAZ_03340,AgroSat_BR,Algodao,152.8,Aspersao,Argiloso,Inverno,4.16,87.49,47.89,1697.64,19.51,85.29,0.767,0
FAZ_03341,TerraScan_X,Arroz,521.01,Sequeiro,Organico,Inverno,13.24,77.77,47.61,4690.65,31.31,,0.526,0
FAZ_03342,Gaia_Vision,Tomate,198.62,Gotejamento,Organico,Primavera,8.35,120.21,38.21,1017.63,22.69,76.35,0.652,0
FAZ_03343,Gaia_Vision,Algodao,432.44,Manual,Organico,Primavera,10.96,102.37,63.16,3427.89,23.57,47.29,0.56,0
FAZ_03344,TerraScan_X,Tomate,281.65,Aspersao,Franco,Outono,,136.73,44.99,4361.76,19.1,81.43,0.742,0
FAZ_03345,AgroSat_BR,Soja,881.84,Sequeiro,Organico,Primavera,31.77,144.33,65.61,6117.88,30.16,58.01,0.64,1
FAZ_03346,OrbSat_Field,Cana_de_Acucar,542.9,Aspersao,Calcario,Primavera,13.42,68.68,69.56,4076.31,19.36,69.53,0.796,0
FAZ_03347,Sentinel_Agro,Batata,261.03,Manual,Argiloso,Outono,9.3,114.84,46.27,6366.85,18.99,65.21,0.639,0
FAZ_03348,AgroSat_BR,Cenoura,340.57,Gotejamento,Argiloso,Verao,13.42,26.33,62.57,2349.36,30.24,66.95,0.763,0
FAZ_03349,TerraScan_X,Cana_de_Acucar,384.21,Sequeiro,Siltoso,Verao,10.66,34.46,37.04,2868.22,30.01,56.56,0.731,0
FAZ_03350,Sentinel_Agro,Cenoura,228.6,Aspersao,Organico,Verao,4.47,52.87,54.04,1416.87,25.6,70.5,0.805,0
FAZ_03351,Gaia_Vision,Soja,415.84,Inundacao,Franco,Inverno,16.24,100.66,46.89,8142.11,23.31,63.73,0.649,1
FAZ_03352,OrbSat_Field,Cana_de_Acucar,617.52,Gotejamento,Calcario,Outono,15.73,136.11,54.28,8511.6,12.1,84.53,0.799,1
FAZ_03353,Gaia_Vision,Batata,170.12,Sequeiro,Arenoso,Verao,4.78,59.74,29.47,1489.57,26.22,70.81,0.74,0
FAZ_03354,TerraScan_X,Cenoura,314.45,Inundacao,Siltoso,Primavera,7.13,57.53,60.69,4913.45,16.54,77.8,0.887,0
FAZ_03355,Sentinel_Agro,Milho,702.68,Gotejamento,Calcario,Primavera,24.44,146.21,67.88,5851.58,23.76,73.49,0.696,0
FAZ_03356,TerraScan_X,Arroz,851.31,Gotejamento,Franco,Primavera,17.71,74.45,73.45,9155.71,33.29,62.53,0.689,1
FAZ_03357,Sentinel_Agro,Cana_de_Acucar,485.42,Aspersao,Organico,Outono,12.88,113.13,52.19,6090.06,12.7,80.89,0.727,0
FAZ_03358,AgroSat_BR,Soja,249.29,Gotejamento,Franco,Outono,6.98,35.92,54.56,2895.17,27.43,81.6,0.78,0
FAZ_03359,OrbSat_Field,Algodao,535.93,Aspersao,Arenoso,Primavera,11.24,219.67,43.09,5575.12,22.38,67.08,0.528,0
FAZ_03360,AgroSat_BR,Batata,574.83,Sequeiro,Calcario,Inverno,9.0,204.73,49.37,7434.68,16.96,57.38,0.486,1
FAZ_03361,AgroSat_BR,Cenoura,426.01,Inundacao,Franco,Inverno,9.83,89.87,48.73,8800.08,25.76,51.45,0.596,1
FAZ_03362,TerraScan_X,Cenoura,313.84,Sequeiro,Arenoso,Verao,12.56,43.06,31.84,3100.74,17.82,52.71,0.541,0
FAZ_03363,OrbSat_Field,Arroz,519.77,Aspersao,Arenoso,Verao,10.71,66.55,55.57,7175.7,24.25,78.41,0.666,1
FAZ_03364,Sentinel_Agro,Cenoura,363.22,Manual,Calcario,Verao,12.93,72.46,35.15,3001.0,22.92,50.7,0.579,0
FAZ_03365,Sentinel_Agro,Tomate,538.91,Aspersao,Arenoso,Verao,11.27,195.04,60.17,4815.67,19.47,86.16,0.706,0
FAZ_03366,Gaia_Vision,Trigo,249.46,Aspersao,Calcario,Verao,5.98,57.77,48.17,3936.13,32.33,56.85,0.718,0
FAZ_03367,Sentinel_Agro,Tomate,259.83,Aspersao,Franco,Outono,11.22,130.85,42.89,800.0,24.69,56.42,0.613,1
FAZ_03368,TerraScan_X,Cenoura,523.56,Aspersao,Organico,Outono,5.96,110.2,60.87,5143.73,27.7,65.56,0.69,0
FAZ_03369,AgroSat_BR,Batata,249.65,Sequeiro,Argiloso,Inverno,5.78,101.78,42.05,2987.22,24.52,77.2,0.793,0
FAZ_03370,AgroSat_BR,Cana_de_Acucar,373.32,Aspersao,Argiloso,Inverno,5.36,53.99,62.77,2526.26,27.01,64.04,0.701,0
FAZ_03371,AgroSat_BR,Soja,353.16,Manual,Franco,Outono,12.3,91.06,41.31,3095.15,27.09,,0.792,0
FAZ_03372,OrbSat_Field,Algodao,233.14,Inundacao,Organico,Inverno,6.91,113.84,35.08,3560.08,18.29,56.17,0.573,0
FAZ_03373,Sentinel_Agro,Cana_de_Acucar,282.75,Aspersao,Argiloso,Primavera,8.23,61.42,62.3,3289.13,27.7,68.93,0.771,0
FAZ_03374,TerraScan_X,Milho,148.7,Aspersao,Arenoso,Inverno,8.35,36.29,46.92,2037.41,19.26,80.28,0.77,0
FAZ_03375,OrbSat_Field,Cana_de_Acucar,416.55,Aspersao,Franco,Primavera,17.74,52.19,60.04,4755.82,30.79,70.89,0.782,0
FAZ_03376,Gaia_Vision,Cana_de_Acucar,222.19,Gotejamento,Franco,Primavera,13.08,48.84,49.12,1226.76,30.92,71.32,0.749,0
FAZ_03377,TerraScan_X,Soja,273.53,Manual,Siltoso,Verao,3.67,30.9,50.76,1952.74,24.77,62.32,0.816,0
FAZ_03378,TerraScan_X,Arroz,481.95,Sequeiro,Siltoso,Inverno,14.08,48.3,64.29,5604.55,11.53,87.46,0.937,0
FAZ_03379,TerraScan_X,Cenoura,710.83,Gotejamento,Siltoso,Primavera,21.5,99.4,85.34,3633.87,20.2,69.37,0.793,0
FAZ_03380,AgroSat_BR,Arroz,336.53,Sequeiro,Calcario,Inverno,11.2,95.02,49.51,2371.7,29.14,52.15,0.525,0
FAZ_03381,TerraScan_X,Milho,255.9,Gotejamento,Organico,Inverno,5.2,41.75,53.21,2435.62,33.89,57.75,0.723,0
FAZ_03382,Sentinel_Agro,Algodao,317.78,Inundacao,Franco,Outono,7.13,88.36,45.47,4529.86,14.7,70.39,0.831,0
FAZ_03383,TerraScan_X,Tomate,217.16,Aspersao,Siltoso,Outono,12.03,66.2,44.24,1991.83,31.1,64.84,0.723,0
FAZ_03384,AgroSat_BR,Algodao,516.68,Gotejamento,Franco,Verao,10.64,159.82,68.99,3615.28,25.32,75.17,0.717,0
FAZ_03385,TerraScan_X,Cenoura,159.43,Gotejamento,Arenoso,Inverno,3.21,44.35,49.15,1539.36,17.65,76.69,0.768,0
FAZ_03386,Gaia_Vision,Algodao,460.46,Aspersao,Siltoso,Outono,12.56,106.44,69.89,6287.82,32.46,56.1,0.767,1
FAZ_03387,Gaia_Vision,Trigo,451.01,Gotejamento,Franco,Primavera,17.11,118.59,53.54,3571.13,27.24,73.91,0.769,0
FAZ_03388,AgroSat_BR,Tomate,653.81,Gotejamento,Organico,Primavera,19.58,243.01,70.48,3903.61,31.27,67.83,0.651,0
FAZ_03389,Sentinel_Agro,Milho,367.58,Gotejamento,Calcario,Verao,12.96,90.6,37.85,2787.55,27.6,60.27,0.671,0
FAZ_03390,Sentinel_Agro,Cenoura,210.91,Gotejamento,Organico,Primavera,5.15,28.41,36.88,3069.24,31.7,49.35,0.704,0
FAZ_03391,OrbSat_Field,Batata,458.03,Gotejamento,Organico,Inverno,8.19,206.7,65.43,5974.48,19.39,83.9,0.687,1
FAZ_03392,AgroSat_BR,Milho,533.86,Inundacao,Siltoso,Primavera,13.32,155.51,50.95,10476.96,25.2,64.33,0.751,1
FAZ_03393,TerraScan_X,Trigo,623.79,Manual,Organico,Verao,12.83,51.29,67.1,5067.96,33.39,38.74,0.53,0
FAZ_03394,AgroSat_BR,Tomate,330.34,Gotejamento,Calcario,Verao,11.19,90.77,69.69,800.0,27.8,72.7,0.673,0
FAZ_03395,OrbSat_Field,Soja,522.65,Gotejamento,Argiloso,Primavera,5.83,49.52,50.79,5999.52,37.13,,0.616,1
FAZ_03396,AgroSat_BR,Trigo,447.54,Manual,Calcario,Inverno,7.17,59.88,50.7,7317.01,15.72,77.23,0.815,0
FAZ_03397,AgroSat_BR,Milho,327.76,Gotejamento,Arenoso,Outono,12.37,70.33,60.56,2298.2,29.38,62.69,0.771,0
FAZ_03398,OrbSat_Field,Cenoura,253.52,Manual,Calcario,Inverno,11.39,40.2,52.6,2299.38,18.27,62.81,0.733,0
